account_key,status,join_date,cancel_date,days_to_cancel,is_udacity,is_canceled
819,canceled,04-03-2015,04-03-2015,0,FALSE,TRUE
819,canceled,04-03-2015,04-03-2015,0,FALSE,TRUE
958,canceled,04-03-2015,07-06-2015,95,FALSE,TRUE
718,canceled,08-05-2015,19-06-2015,42,FALSE,TRUE
475,current,09-05-2015,,,FALSE,FALSE
276,current,10-05-2015,,,FALSE,FALSE
608,current,10-05-2015,,,FALSE,FALSE
293,canceled,10-05-2015,17-08-2015,99,FALSE,TRUE
341,current,10-05-2015,,,FALSE,FALSE
501,current,11-05-2015,,,FALSE,FALSE
858,canceled,12-05-2015,19-07-2015,68,FALSE,TRUE
713,canceled,12-05-2015,04-07-2015,53,FALSE,TRUE
1040,canceled,12-05-2015,19-06-2015,38,FALSE,TRUE
1040,canceled,11-11-2014,17-11-2014,6,FALSE,TRUE
1305,canceled,12-05-2015,19-06-2015,38,FALSE,TRUE
1091,canceled,12-05-2015,18-05-2015,6,FALSE,TRUE
1192,canceled,12-05-2015,17-05-2015,5,FALSE,TRUE
25,current,12-05-2015,,,FALSE,FALSE
25,canceled,11-11-2014,18-02-2015,99,FALSE,TRUE
674,current,12-05-2015,,,FALSE,FALSE
734,canceled,13-05-2015,17-05-2015,4,FALSE,TRUE
988,canceled,13-05-2015,20-07-2015,68,FALSE,TRUE
771,current,13-05-2015,,,FALSE,FALSE
771,canceled,09-12-2014,15-12-2014,6,FALSE,TRUE
1016,canceled,13-05-2015,19-05-2015,6,FALSE,TRUE
877,canceled,13-05-2015,04-06-2015,22,FALSE,TRUE
63,current,28-05-2015,,,FALSE,FALSE
481,current,28-05-2015,,,FALSE,FALSE
902,canceled,29-05-2015,29-05-2015,0,FALSE,TRUE
996,canceled,29-05-2015,29-05-2015,0,FALSE,TRUE
42,current,30-05-2015,,,FALSE,FALSE
42,canceled,04-03-2015,11-05-2015,68,FALSE,TRUE
939,current,24-04-2015,,,FALSE,FALSE
11,current,24-04-2015,,,FALSE,FALSE
262,current,24-04-2015,,,FALSE,FALSE
167,current,24-04-2015,,,FALSE,FALSE
302,current,24-04-2015,,,FALSE,FALSE
551,current,24-04-2015,,,FALSE,FALSE
609,current,24-04-2015,,,FALSE,FALSE
109,current,06-05-2015,,,FALSE,FALSE
211,current,06-05-2015,,,FALSE,FALSE
274,current,06-05-2015,,,FALSE,FALSE
704,canceled,06-05-2015,13-07-2015,68,FALSE,TRUE
407,canceled,06-05-2015,13-08-2015,99,FALSE,TRUE
360,current,06-05-2015,,,FALSE,FALSE
540,current,08-05-2015,,,FALSE,FALSE
1173,current,08-05-2015,,,FALSE,FALSE
886,canceled,08-05-2015,13-05-2015,5,FALSE,TRUE
112,current,08-05-2015,,,FALSE,FALSE
479,current,09-05-2015,,,FALSE,FALSE
1275,canceled,09-05-2015,11-05-2015,2,FALSE,TRUE
237,current,10-05-2015,,,FALSE,FALSE
487,current,10-05-2015,,,FALSE,FALSE
304,current,10-05-2015,,,FALSE,FALSE
330,current,10-05-2015,,,FALSE,FALSE
1250,current,11-05-2015,,,FALSE,FALSE
27,current,11-05-2015,,,FALSE,FALSE
1064,canceled,11-05-2015,12-05-2015,1,FALSE,TRUE
714,canceled,11-05-2015,14-05-2015,3,FALSE,TRUE
714,canceled,09-07-2015,12-07-2015,3,FALSE,TRUE
260,current,11-05-2015,,,FALSE,FALSE
511,current,11-05-2015,,,FALSE,FALSE
1029,canceled,12-05-2015,04-07-2015,53,FALSE,TRUE
399,current,12-05-2015,,,FALSE,FALSE
977,current,12-05-2015,,,FALSE,FALSE
556,current,12-05-2015,,,FALSE,FALSE
1265,current,12-05-2015,,,FALSE,FALSE
1265,canceled,08-04-2015,14-04-2015,6,FALSE,TRUE
252,current,12-05-2015,,,FALSE,FALSE
1213,canceled,12-01-2015,12-01-2015,0,FALSE,TRUE
991,canceled,12-01-2015,18-01-2015,6,FALSE,TRUE
733,canceled,12-01-2015,12-01-2015,0,FALSE,TRUE
1240,canceled,12-01-2015,19-01-2015,7,FALSE,TRUE
1195,canceled,13-01-2015,16-01-2015,3,FALSE,TRUE
945,canceled,13-01-2015,17-01-2015,4,FALSE,TRUE
100,current,05-02-2015,,,FALSE,FALSE
313,current,05-02-2015,,,FALSE,FALSE
465,canceled,05-02-2015,12-08-2015,188,FALSE,TRUE
615,current,05-03-2015,,,FALSE,FALSE
372,current,06-03-2015,,,FALSE,FALSE
614,current,06-03-2015,,,FALSE,FALSE
1045,canceled,06-03-2015,12-03-2015,6,FALSE,TRUE
208,canceled,08-03-2015,15-06-2015,99,FALSE,TRUE
944,canceled,10-03-2015,12-03-2015,2,FALSE,TRUE
652,current,10-03-2015,,,FALSE,FALSE
1168,canceled,10-03-2015,16-03-2015,6,FALSE,TRUE
1260,canceled,11-03-2015,18-05-2015,68,FALSE,TRUE
1194,canceled,11-03-2015,08-07-2015,119,FALSE,TRUE
361,canceled,13-05-2015,20-06-2015,38,FALSE,TRUE
1185,current,13-05-2015,,,FALSE,FALSE
490,current,13-05-2015,,,FALSE,FALSE
365,current,13-05-2015,,,FALSE,FALSE
1237,canceled,28-05-2015,28-05-2015,0,FALSE,TRUE
220,current,29-05-2015,,,FALSE,FALSE
220,canceled,07-04-2015,29-05-2015,52,FALSE,TRUE
124,current,31-05-2015,,,FALSE,FALSE
1069,canceled,01-06-2015,01-06-2015,0,TRUE,TRUE
814,canceled,02-06-2015,07-06-2015,5,FALSE,TRUE
496,current,03-06-2015,,,FALSE,FALSE
405,current,04-06-2015,,,FALSE,FALSE
405,canceled,03-06-2015,04-06-2015,1,FALSE,TRUE
452,current,04-06-2015,,,FALSE,FALSE
318,current,05-06-2015,,,FALSE,FALSE
266,current,06-06-2015,,,FALSE,FALSE
219,current,06-06-2015,,,FALSE,FALSE
83,current,06-06-2015,,,FALSE,FALSE
1266,canceled,07-06-2015,16-06-2015,9,FALSE,TRUE
121,current,07-06-2015,,,FALSE,FALSE
679,canceled,08-06-2015,13-06-2015,5,FALSE,TRUE
459,current,08-06-2015,,,FALSE,FALSE
735,canceled,08-06-2015,09-06-2015,1,FALSE,TRUE
735,canceled,14-04-2015,21-05-2015,37,FALSE,TRUE
1032,current,08-06-2015,,,FALSE,FALSE
1093,canceled,08-06-2015,11-06-2015,3,FALSE,TRUE
128,current,08-06-2015,,,FALSE,FALSE
978,canceled,09-06-2015,14-06-2015,5,FALSE,TRUE
1031,current,09-06-2015,,,FALSE,FALSE
673,current,01-06-2015,,,FALSE,FALSE
663,canceled,02-06-2015,09-06-2015,7,FALSE,TRUE
663,canceled,09-06-2015,15-06-2015,6,FALSE,TRUE
843,current,02-06-2015,,,FALSE,FALSE
216,current,02-06-2015,,,FALSE,FALSE
731,canceled,03-06-2015,07-06-2015,4,FALSE,TRUE
554,current,07-06-2015,,,FALSE,FALSE
1183,canceled,08-06-2015,30-06-2015,22,FALSE,TRUE
1183,canceled,17-07-2015,08-08-2015,22,FALSE,TRUE
1183,canceled,11-05-2015,02-06-2015,22,FALSE,TRUE
133,current,08-06-2015,,,FALSE,FALSE
887,current,08-06-2015,,,FALSE,FALSE
248,current,09-06-2015,,,FALSE,FALSE
629,current,09-06-2015,,,FALSE,FALSE
478,current,09-06-2015,,,FALSE,FALSE
804,canceled,09-06-2015,16-07-2015,37,FALSE,TRUE
721,canceled,09-06-2015,16-06-2015,7,FALSE,TRUE
721,canceled,09-07-2015,15-07-2015,6,FALSE,TRUE
1086,canceled,09-06-2015,09-06-2015,0,FALSE,TRUE
951,canceled,08-07-2015,11-07-2015,3,FALSE,TRUE
1096,canceled,08-07-2015,15-07-2015,7,FALSE,TRUE
1096,current,15-07-2015,,,FALSE,FALSE
163,current,09-07-2015,,,FALSE,FALSE
1169,canceled,10-07-2015,17-07-2015,7,FALSE,TRUE
1126,canceled,10-07-2015,15-07-2015,5,FALSE,TRUE
813,canceled,11-07-2015,17-07-2015,6,FALSE,TRUE
1208,canceled,05-02-2015,13-03-2015,36,FALSE,TRUE
1207,canceled,06-02-2015,28-02-2015,22,FALSE,TRUE
602,canceled,06-02-2015,13-08-2015,188,FALSE,TRUE
1153,canceled,06-02-2015,13-03-2015,35,FALSE,TRUE
605,current,06-02-2015,,,FALSE,FALSE
1210,canceled,07-02-2015,14-03-2015,35,FALSE,TRUE
916,canceled,08-02-2015,15-04-2015,66,FALSE,TRUE
381,current,09-02-2015,,,FALSE,FALSE
666,canceled,09-02-2015,16-04-2015,66,FALSE,TRUE
26,current,11-02-2015,,,FALSE,FALSE
508,current,04-03-2015,,,FALSE,FALSE
509,current,05-03-2015,,,FALSE,FALSE
753,canceled,05-03-2015,12-04-2015,38,FALSE,TRUE
1190,canceled,06-03-2015,06-03-2015,0,FALSE,TRUE
141,canceled,07-03-2015,14-05-2015,68,FALSE,TRUE
432,current,09-03-2015,,,FALSE,FALSE
375,current,09-03-2015,,,FALSE,FALSE
183,current,01-04-2015,,,FALSE,FALSE
400,current,01-04-2015,,,FALSE,FALSE
585,current,01-04-2015,,,FALSE,FALSE
13,current,01-04-2015,,,FALSE,FALSE
205,current,01-04-2015,,,FALSE,FALSE
914,canceled,02-04-2015,02-04-2015,0,FALSE,TRUE
914,canceled,17-07-2015,17-07-2015,0,FALSE,TRUE
593,current,02-04-2015,,,FALSE,FALSE
437,current,02-04-2015,,,FALSE,FALSE
468,current,02-04-2015,,,FALSE,FALSE
729,canceled,03-04-2015,25-04-2015,22,FALSE,TRUE
22,current,03-04-2015,,,FALSE,FALSE
449,current,03-04-2015,,,FALSE,FALSE
482,current,03-04-2015,,,FALSE,FALSE
349,current,03-04-2015,,,FALSE,FALSE
994,canceled,05-04-2015,06-04-2015,1,FALSE,TRUE
1089,canceled,06-04-2015,13-05-2015,37,FALSE,TRUE
651,canceled,06-04-2015,13-06-2015,68,FALSE,TRUE
1054,canceled,07-04-2015,14-08-2015,129,FALSE,TRUE
289,canceled,07-04-2015,14-07-2015,98,FALSE,TRUE
796,canceled,07-04-2015,16-04-2015,9,FALSE,TRUE
104,current,10-04-2015,,,FALSE,FALSE
286,current,08-07-2015,,,FALSE,FALSE
812,current,09-07-2015,,,FALSE,FALSE
462,current,09-07-2015,,,FALSE,FALSE
1001,current,09-07-2015,,,FALSE,FALSE
213,current,14-07-2015,,,FALSE,FALSE
359,current,15-07-2015,,,FALSE,FALSE
915,canceled,16-07-2015,22-07-2015,6,FALSE,TRUE
21,current,17-07-2015,,,FALSE,FALSE
633,current,17-07-2015,,,FALSE,FALSE
1279,canceled,17-07-2015,22-07-2015,5,FALSE,TRUE
1279,canceled,17-07-2015,17-07-2015,0,FALSE,TRUE
1179,canceled,17-07-2015,22-07-2015,5,FALSE,TRUE
1205,canceled,17-07-2015,05-08-2015,19,FALSE,TRUE
850,canceled,18-07-2015,22-07-2015,4,FALSE,TRUE
1256,canceled,18-07-2015,24-07-2015,6,FALSE,TRUE
1014,current,18-07-2015,,,FALSE,FALSE
1258,canceled,15-07-2015,21-07-2015,6,FALSE,TRUE
40,current,15-07-2015,,,FALSE,FALSE
1216,current,16-07-2015,,,FALSE,FALSE
1131,current,16-07-2015,,,FALSE,FALSE
1150,current,16-07-2015,,,FALSE,FALSE
403,current,16-07-2015,,,FALSE,FALSE
773,current,17-07-2015,,,FALSE,FALSE
968,canceled,17-07-2015,17-07-2015,0,FALSE,TRUE
662,canceled,17-07-2015,21-07-2015,4,FALSE,TRUE
1155,canceled,17-07-2015,17-07-2015,0,FALSE,TRUE
856,canceled,18-07-2015,09-08-2015,22,FALSE,TRUE
848,canceled,11-08-2015,14-08-2015,3,FALSE,TRUE
848,canceled,06-03-2015,11-03-2015,5,FALSE,TRUE
305,current,10-03-2015,,,FALSE,FALSE
768,canceled,10-03-2015,11-03-2015,1,FALSE,TRUE
485,current,10-03-2015,,,FALSE,FALSE
464,current,01-04-2015,,,FALSE,FALSE
340,current,01-04-2015,,,FALSE,FALSE
788,canceled,01-04-2015,06-04-2015,5,FALSE,TRUE
75,current,01-04-2015,,,FALSE,FALSE
786,canceled,02-04-2015,09-05-2015,37,FALSE,TRUE
1072,current,02-04-2015,,,FALSE,FALSE
588,current,02-04-2015,,,FALSE,FALSE
291,current,02-04-2015,,,FALSE,FALSE
1264,canceled,02-04-2015,09-06-2015,68,FALSE,TRUE
830,canceled,03-04-2015,06-04-2015,3,FALSE,TRUE
1088,canceled,03-04-2015,25-04-2015,22,FALSE,TRUE
723,canceled,03-04-2015,06-04-2015,3,FALSE,TRUE
536,current,24-04-2015,,,FALSE,FALSE
107,current,24-04-2015,,,FALSE,FALSE
353,current,24-04-2015,,,FALSE,FALSE
146,current,24-04-2015,,,FALSE,FALSE
466,current,06-05-2015,,,FALSE,FALSE
811,canceled,06-05-2015,13-06-2015,38,FALSE,TRUE
825,canceled,06-05-2015,06-05-2015,0,FALSE,TRUE
825,canceled,09-05-2015,16-06-2015,38,FALSE,TRUE
484,current,07-05-2015,,,FALSE,FALSE
1055,canceled,08-05-2015,15-07-2015,68,FALSE,TRUE
192,current,09-05-2015,,,FALSE,FALSE
766,canceled,10-05-2015,10-05-2015,0,FALSE,TRUE
398,current,11-05-2015,,,FALSE,FALSE
1215,canceled,11-05-2015,18-07-2015,68,FALSE,TRUE
20,current,11-05-2015,,,FALSE,FALSE
1030,canceled,11-05-2015,18-07-2015,68,FALSE,TRUE
955,canceled,11-05-2015,18-08-2015,99,FALSE,TRUE
995,canceled,11-05-2015,18-05-2015,7,FALSE,TRUE
200,current,12-05-2015,,,FALSE,FALSE
665,current,12-05-2015,,,FALSE,FALSE
815,canceled,12-05-2015,18-05-2015,6,FALSE,TRUE
1263,current,16-08-2015,,,FALSE,FALSE
1136,current,18-08-2015,,,FALSE,FALSE
1144,current,18-08-2015,,,FALSE,FALSE
142,current,19-08-2015,,,FALSE,FALSE
142,canceled,12-01-2015,03-08-2015,203,FALSE,TRUE
1228,current,19-08-2015,,,FALSE,FALSE
967,current,21-08-2015,,,FALSE,FALSE
754,current,21-08-2015,,,FALSE,FALSE
851,current,22-08-2015,,,FALSE,FALSE
990,current,23-08-2015,,,FALSE,FALSE
1039,canceled,19-07-2015,19-07-2015,0,FALSE,TRUE
1039,canceled,12-08-2015,16-08-2015,4,FALSE,TRUE
950,current,19-07-2015,,,FALSE,FALSE
1087,current,20-07-2015,,,FALSE,FALSE
1018,canceled,20-07-2015,26-07-2015,6,FALSE,TRUE
993,canceled,11-08-2015,17-08-2015,6,FALSE,TRUE
699,canceled,11-08-2015,18-08-2015,7,FALSE,TRUE
940,current,13-08-2015,,,FALSE,FALSE
940,canceled,17-07-2015,23-07-2015,6,FALSE,TRUE
1162,canceled,14-08-2015,19-08-2015,5,FALSE,TRUE
986,current,15-08-2015,,,FALSE,FALSE
784,current,17-08-2015,,,FALSE,FALSE
893,current,18-08-2015,,,FALSE,FALSE
840,current,21-08-2015,,,FALSE,FALSE
975,current,23-08-2015,,,FALSE,FALSE
1038,canceled,04-04-2015,26-04-2015,22,FALSE,TRUE
739,canceled,05-04-2015,05-04-2015,0,FALSE,TRUE
1046,canceled,05-04-2015,07-04-2015,2,FALSE,TRUE
1170,canceled,05-04-2015,12-07-2015,98,FALSE,TRUE
1268,canceled,06-04-2015,28-05-2015,52,FALSE,TRUE
706,canceled,07-04-2015,14-07-2015,98,FALSE,TRUE
1222,canceled,07-04-2015,07-04-2015,0,FALSE,TRUE
936,canceled,07-04-2015,12-04-2015,5,FALSE,TRUE
632,current,07-04-2015,,,FALSE,FALSE
606,canceled,08-04-2015,15-06-2015,68,FALSE,TRUE
117,current,08-04-2015,,,FALSE,FALSE
863,canceled,10-04-2015,12-04-2015,2,FALSE,TRUE
94,current,24-04-2015,,,FALSE,FALSE
299,current,24-04-2015,,,FALSE,FALSE
574,current,24-04-2015,,,FALSE,FALSE
212,current,24-04-2015,,,FALSE,FALSE
401,current,24-04-2015,,,FALSE,FALSE
387,current,24-04-2015,,,FALSE,FALSE
1113,current,06-05-2015,,,FALSE,FALSE
382,current,06-05-2015,,,FALSE,FALSE
8,current,06-05-2015,,,FALSE,FALSE
1,current,06-05-2015,,,FALSE,FALSE
184,current,12-05-2015,,,FALSE,FALSE
61,current,12-05-2015,,,FALSE,FALSE
669,canceled,12-05-2015,19-07-2015,68,FALSE,TRUE
596,current,12-05-2015,,,FALSE,FALSE
7,current,12-05-2015,,,FALSE,FALSE
41,current,13-05-2015,,,FALSE,FALSE
513,current,28-05-2015,,,FALSE,FALSE
545,current,28-05-2015,,,FALSE,FALSE
572,current,28-05-2015,,,FALSE,FALSE
199,current,30-05-2015,,,FALSE,FALSE
1125,canceled,31-05-2015,31-05-2015,0,FALSE,TRUE
569,canceled,02-06-2015,09-08-2015,68,FALSE,TRUE
14,current,03-06-2015,,,FALSE,FALSE
646,current,04-06-2015,,,FALSE,FALSE
708,canceled,05-06-2015,05-06-2015,0,FALSE,TRUE
708,canceled,05-06-2015,10-06-2015,5,FALSE,TRUE
6,current,05-06-2015,,,FALSE,FALSE
619,current,06-06-2015,,,FALSE,FALSE
912,canceled,06-06-2015,13-08-2015,68,FALSE,TRUE
456,current,07-06-2015,,,FALSE,FALSE
1025,canceled,07-06-2015,07-06-2015,0,FALSE,TRUE
80,current,07-06-2015,,,FALSE,FALSE
763,canceled,08-06-2015,14-06-2015,6,FALSE,TRUE
116,current,06-05-2015,,,FALSE,FALSE
89,current,07-05-2015,,,FALSE,FALSE
471,current,07-05-2015,,,FALSE,FALSE
1002,current,07-05-2015,,,FALSE,FALSE
154,current,09-05-2015,,,FALSE,FALSE
58,current,09-05-2015,,,FALSE,FALSE
406,current,10-05-2015,,,FALSE,FALSE
1062,canceled,10-05-2015,17-06-2015,38,FALSE,TRUE
1282,current,10-05-2015,,,FALSE,FALSE
162,current,11-05-2015,,,FALSE,FALSE
242,current,11-05-2015,,,FALSE,FALSE
235,current,11-05-2015,,,FALSE,FALSE
928,current,11-05-2015,,,FALSE,FALSE
1151,current,11-05-2015,,,FALSE,FALSE
249,current,12-05-2015,,,FALSE,FALSE
621,current,12-05-2015,,,FALSE,FALSE
656,current,12-05-2015,,,FALSE,FALSE
497,current,12-05-2015,,,FALSE,FALSE
73,current,28-05-2015,,,FALSE,FALSE
1184,canceled,29-05-2015,04-06-2015,6,FALSE,TRUE
290,current,30-05-2015,,,FALSE,FALSE
1290,current,02-06-2015,,,FALSE,FALSE
294,current,04-06-2015,,,FALSE,FALSE
826,canceled,05-06-2015,09-06-2015,4,FALSE,TRUE
750,canceled,06-06-2015,06-06-2015,0,FALSE,TRUE
573,current,07-06-2015,,,FALSE,FALSE
1081,current,08-06-2015,,,FALSE,FALSE
956,canceled,08-06-2015,15-08-2015,68,FALSE,TRUE
1172,canceled,09-06-2015,10-06-2015,1,FALSE,TRUE
1036,current,09-06-2015,,,FALSE,FALSE
1084,canceled,08-07-2015,15-07-2015,7,FALSE,TRUE
827,canceled,08-07-2015,12-07-2015,4,FALSE,TRUE
271,current,08-07-2015,,,FALSE,FALSE
317,current,09-07-2015,,,FALSE,FALSE
1257,current,09-07-2015,,,FALSE,FALSE
326,current,09-07-2015,,,FALSE,FALSE
783,canceled,13-07-2015,19-07-2015,6,FALSE,TRUE
748,current,08-06-2015,,,FALSE,FALSE
777,canceled,08-06-2015,15-08-2015,68,FALSE,TRUE
910,canceled,08-06-2015,15-06-2015,7,FALSE,TRUE
296,current,08-06-2015,,,FALSE,FALSE
628,current,09-06-2015,,,FALSE,FALSE
1262,current,09-06-2015,,,FALSE,FALSE
531,current,08-07-2015,,,FALSE,FALSE
947,canceled,08-07-2015,13-07-2015,5,FALSE,TRUE
1209,current,09-07-2015,,,FALSE,FALSE
498,current,09-07-2015,,,FALSE,FALSE
1197,canceled,09-07-2015,11-07-2015,2,FALSE,TRUE
430,current,10-07-2015,,,FALSE,FALSE
694,current,10-07-2015,,,FALSE,FALSE
238,current,13-07-2015,,,FALSE,FALSE
48,current,16-07-2015,,,FALSE,FALSE
47,current,16-07-2015,,,FALSE,FALSE
29,current,16-07-2015,,,FALSE,FALSE
885,current,16-07-2015,,,FALSE,FALSE
164,current,16-07-2015,,,FALSE,FALSE
1080,current,17-07-2015,,,FALSE,FALSE
402,canceled,12-01-2015,10-03-2015,57,FALSE,TRUE
402,current,10-03-2015,,,FALSE,FALSE
15,canceled,12-01-2015,17-01-2015,5,FALSE,TRUE
15,canceled,04-03-2015,11-08-2015,160,FALSE,TRUE
87,current,12-01-2015,,,FALSE,FALSE
724,canceled,12-01-2015,18-01-2015,6,FALSE,TRUE
134,canceled,05-02-2015,12-06-2015,127,FALSE,TRUE
1033,canceled,06-02-2015,13-08-2015,188,FALSE,TRUE
782,current,17-07-2015,,,FALSE,FALSE
979,current,17-07-2015,,,FALSE,FALSE
849,canceled,17-07-2015,19-07-2015,2,FALSE,TRUE
898,canceled,18-07-2015,24-07-2015,6,FALSE,TRUE
1302,current,18-07-2015,,,FALSE,FALSE
879,canceled,18-07-2015,24-07-2015,6,FALSE,TRUE
687,current,20-07-2015,,,FALSE,FALSE
924,current,11-08-2015,,,FALSE,FALSE
946,current,11-08-2015,,,FALSE,FALSE
889,canceled,11-08-2015,11-08-2015,0,FALSE,TRUE
805,current,11-08-2015,,,FALSE,FALSE
552,current,14-08-2015,,,FALSE,FALSE
1028,current,21-08-2015,,,FALSE,FALSE
1034,canceled,15-07-2015,20-07-2015,5,FALSE,TRUE
1159,canceled,16-07-2015,21-07-2015,5,FALSE,TRUE
1003,canceled,16-07-2015,20-07-2015,4,FALSE,TRUE
122,current,17-07-2015,,,FALSE,FALSE
39,current,17-07-2015,,,FALSE,FALSE
775,canceled,17-07-2015,24-07-2015,7,FALSE,TRUE
393,current,18-07-2015,,,FALSE,FALSE
1147,current,19-07-2015,,,FALSE,FALSE
325,current,19-07-2015,,,FALSE,FALSE
883,current,19-07-2015,,,FALSE,FALSE
1224,current,20-07-2015,,,FALSE,FALSE
332,current,11-08-2015,,,FALSE,FALSE
443,current,10-11-2014,,,FALSE,FALSE
309,current,10-11-2014,,,FALSE,FALSE
512,canceled,10-11-2014,17-03-2015,127,FALSE,TRUE
821,canceled,10-11-2014,16-11-2014,6,FALSE,TRUE
230,current,10-11-2014,,,FALSE,FALSE
301,current,10-11-2014,,,FALSE,FALSE
760,canceled,10-11-2014,13-11-2014,3,FALSE,TRUE
506,current,10-11-2014,,,FALSE,FALSE
1243,canceled,10-11-2014,18-11-2014,8,FALSE,TRUE
737,canceled,10-11-2014,10-11-2014,0,FALSE,TRUE
1220,canceled,10-11-2014,17-12-2014,37,FALSE,TRUE
878,canceled,10-11-2014,10-11-2014,0,FALSE,TRUE
1288,canceled,10-11-2014,15-11-2014,5,FALSE,TRUE
755,current,10-11-2014,,,FALSE,FALSE
85,canceled,11-11-2014,27-03-2015,136,FALSE,TRUE
160,canceled,11-11-2014,18-02-2015,99,FALSE,TRUE
1050,current,11-08-2015,,,FALSE,FALSE
998,canceled,11-08-2015,18-08-2015,7,FALSE,TRUE
834,current,13-08-2015,,,FALSE,FALSE
742,current,14-08-2015,,,FALSE,FALSE
981,canceled,07-02-2015,07-02-2015,0,FALSE,TRUE
535,current,08-02-2015,,,FALSE,FALSE
636,canceled,09-02-2015,10-02-2015,1,FALSE,TRUE
636,canceled,05-03-2015,12-08-2015,160,FALSE,TRUE
423,canceled,09-02-2015,08-04-2015,58,FALSE,TRUE
423,current,08-04-2015,,,FALSE,FALSE
1112,canceled,10-02-2015,13-02-2015,3,FALSE,TRUE
190,canceled,11-02-2015,08-04-2015,56,FALSE,TRUE
190,current,08-04-2015,,,FALSE,FALSE
1078,canceled,11-02-2015,17-02-2015,6,FALSE,TRUE
692,canceled,11-02-2015,24-02-2015,13,FALSE,TRUE
1101,current,25-02-2015,,,TRUE,FALSE
904,canceled,05-03-2015,10-03-2015,5,FALSE,TRUE
259,canceled,05-03-2015,12-03-2015,7,FALSE,TRUE
259,canceled,07-04-2015,14-07-2015,98,FALSE,TRUE
653,canceled,05-03-2015,05-03-2015,0,FALSE,TRUE
653,current,08-07-2015,,,FALSE,FALSE
1177,canceled,06-03-2015,06-03-2015,0,FALSE,TRUE
1177,current,11-03-2015,,,FALSE,FALSE
233,current,06-03-2015,,,FALSE,FALSE
351,current,08-03-2015,,,FALSE,FALSE
680,canceled,09-03-2015,12-03-2015,3,FALSE,TRUE
1148,canceled,09-03-2015,09-03-2015,0,FALSE,TRUE
854,current,23-08-2015,,,FALSE,FALSE
880,current,23-08-2015,,,FALSE,FALSE
839,canceled,13-11-2014,15-01-2015,63,FALSE,TRUE
1161,canceled,13-11-2014,20-12-2014,37,FALSE,TRUE
672,current,14-11-2014,,,FALSE,FALSE
282,current,14-11-2014,,,FALSE,FALSE
155,current,14-11-2014,,,FALSE,FALSE
949,canceled,14-11-2014,20-11-2014,6,FALSE,TRUE
257,current,15-11-2014,,,FALSE,FALSE
311,current,16-11-2014,,,FALSE,FALSE
188,current,16-11-2014,,,FALSE,FALSE
1146,canceled,16-11-2014,23-12-2014,37,FALSE,TRUE
65,canceled,16-11-2014,23-02-2015,99,FALSE,TRUE
787,canceled,16-11-2014,23-12-2014,37,FALSE,TRUE
941,canceled,10-03-2015,01-04-2015,22,FALSE,TRUE
457,current,10-03-2015,,,FALSE,FALSE
1119,canceled,11-03-2015,15-03-2015,4,FALSE,TRUE
1119,canceled,16-08-2015,16-08-2015,0,FALSE,TRUE
899,canceled,11-03-2015,17-03-2015,6,FALSE,TRUE
985,canceled,11-03-2015,18-04-2015,38,FALSE,TRUE
1186,canceled,11-03-2015,11-03-2015,0,FALSE,TRUE
333,current,01-04-2015,,,FALSE,FALSE
681,canceled,01-04-2015,07-04-2015,6,FALSE,TRUE
681,canceled,09-06-2015,15-06-2015,6,FALSE,TRUE
835,canceled,03-12-2014,10-01-2015,38,FALSE,TRUE
549,canceled,03-12-2014,10-06-2015,189,FALSE,TRUE
660,canceled,03-12-2014,10-01-2015,38,FALSE,TRUE
174,canceled,03-12-2014,10-03-2015,97,FALSE,TRUE
1261,canceled,03-12-2014,08-12-2014,5,FALSE,TRUE
514,canceled,04-12-2014,11-06-2015,189,FALSE,TRUE
1135,canceled,04-12-2014,08-12-2014,4,FALSE,TRUE
953,canceled,05-12-2014,11-12-2014,6,FALSE,TRUE
594,current,05-12-2014,,,FALSE,FALSE
137,current,06-12-2014,,,FALSE,FALSE
725,canceled,06-12-2014,06-12-2014,0,FALSE,TRUE
820,canceled,06-12-2014,09-12-2014,3,FALSE,TRUE
778,canceled,07-12-2014,29-12-2014,22,FALSE,TRUE
865,canceled,07-12-2014,13-12-2014,6,FALSE,TRUE
801,canceled,08-12-2014,03-02-2015,57,FALSE,TRUE
1077,canceled,08-12-2014,30-01-2015,53,FALSE,TRUE
808,canceled,08-12-2014,30-12-2014,22,FALSE,TRUE
241,current,08-12-2014,,,FALSE,FALSE
767,canceled,08-12-2014,11-12-2014,3,FALSE,TRUE
46,current,08-12-2014,,,FALSE,FALSE
917,canceled,09-12-2014,14-12-2014,5,FALSE,TRUE
933,canceled,09-12-2014,14-12-2014,5,FALSE,TRUE
1246,canceled,09-12-2014,15-12-2014,6,FALSE,TRUE
363,current,02-04-2015,,,FALSE,FALSE
269,current,02-04-2015,,,FALSE,FALSE
528,canceled,03-04-2015,10-08-2015,129,FALSE,TRUE
1145,canceled,04-04-2015,04-04-2015,0,FALSE,TRUE
658,canceled,06-04-2015,08-04-2015,2,FALSE,TRUE
658,canceled,10-04-2015,10-04-2015,0,FALSE,TRUE
1158,canceled,07-04-2015,09-04-2015,2,FALSE,TRUE
600,current,07-04-2015,,,FALSE,FALSE
1115,canceled,08-04-2015,15-05-2015,37,FALSE,TRUE
957,canceled,08-04-2015,14-04-2015,6,FALSE,TRUE
920,current,12-04-2015,,,FALSE,FALSE
